Time (s), Voltage (V), Current (A), SOC (%)
729, 3.45, 0.20, 4.96, 
730, 3.45, 0.20, 4.97, 
731, 3.45, 0.20, 4.97, 
732, 3.45, 0.20, 4.98, 
733, 3.45, 0.20, 4.99, 
734, 3.45, 0.20, 4.99, 
735, 3.45, 0.20, 5.00, 
736, 3.45, 0.20, 5.01, 
737, 3.45, 0.20, 5.01, 
738, 3.45, 0.20, 5.02, 
739, 3.45, 0.20, 5.03, 
740, 3.45, 0.20, 5.04, 
741, 3.45, 0.20, 5.04, 
742, 3.45, 0.20, 5.05, 
743, 3.45, 0.20, 5.06, 
744, 3.45, 0.20, 5.06, 
745, 3.45, 0.20, 5.07, 
746, 3.45, 0.20, 5.08, 
747, 3.45, 0.20, 5.08, 
748, 3.45, 0.20, 5.09, 
749, 3.46, 0.20, 5.10, 
750, 3.46, 0.20, 5.10, 
751, 3.45, 0.20, 5.11, 
752, 3.46, 0.20, 5.12, 
753, 3.46, 0.20, 5.12, 
754, 3.46, 0.20, 5.13, 
755, 3.46, 0.20, 5.14, 
756, 3.46, 0.20, 5.14, 
757, 3.46, 0.20, 5.15, 
758, 3.46, 0.20, 5.16, 
759, 3.46, 0.20, 5.16, 
760, 3.46, 0.20, 5.17, 
761, 3.46, 0.20, 5.18, 
762, 3.46, 0.20, 5.18, 
763, 3.46, 0.20, 5.19, 
764, 3.46, 0.20, 5.20, 
765, 3.46, 0.20, 5.21, 
766, 3.46, 0.20, 5.21, 
767, 3.46, 0.20, 5.22, 
768, 3.46, 0.20, 5.23, 
769, 3.46, 0.20, 5.23, 
770, 3.46, 0.20, 5.24, 
771, 3.46, 0.20, 5.25, 
772, 3.46, 0.20, 5.25, 
773, 3.46, 0.20, 5.26, 
774, 3.46, 0.20, 5.27, 
775, 3.46, 0.20, 5.27, 
776, 3.46, 0.20, 5.28, 
777, 3.46, 0.20, 5.29, 
778, 3.46, 0.20, 5.29, 
779, 3.46, 0.20, 5.30, 
780, 3.46, 0.20, 5.31, 
781, 3.46, 0.20, 5.31, 
782, 3.46, 0.20, 5.32, 
783, 3.46, 0.20, 5.33, 
784, 3.46, 0.20, 5.33, 
785, 3.46, 0.20, 5.34, 
786, 3.46, 0.20, 5.35, 
787, 3.46, 0.20, 5.35, 
788, 3.46, 0.20, 5.36, 
789, 3.46, 0.20, 5.37, 
790, 3.46, 0.20, 5.38, 
791, 3.46, 0.20, 5.38, 
792, 3.46, 0.20, 5.39, 
793, 3.46, 0.20, 5.40, 
794, 3.47, 0.20, 5.40, 
795, 3.46, 0.20, 5.41, 
796, 3.46, 0.20, 5.42, 
797, 3.46, 0.20, 5.42, 
798, 3.46, 0.20, 5.43, 
799, 3.47, 0.20, 5.44, 
800, 3.47, 0.20, 5.44, 
801, 3.46, 0.20, 5.45, 
802, 3.47, 0.20, 5.46, 
803, 3.47, 0.20, 5.46, 
804, 3.47, 0.20, 5.47, 
805, 3.47, 0.20, 5.48, 
806, 3.47, 0.20, 5.48, 
807, 3.47, 0.20, 5.49, 
808, 3.47, 0.20, 5.50, 
809, 3.47, 0.20, 5.50, 
810, 3.46, 0.20, 5.51, 
811, 3.47, 0.20, 5.52, 
812, 3.47, 0.20, 5.52, 
813, 3.47, 0.20, 5.53, 
814, 3.47, 0.20, 5.54, 
815, 3.47, 0.20, 5.55, 
816, 3.47, 0.20, 5.55, 
817, 3.47, 0.20, 5.56, 
818, 3.47, 0.20, 5.57, 
819, 3.47, 0.20, 5.57, 
820, 3.47, 0.20, 5.58, 
821, 3.47, 0.20, 5.59, 
822, 3.47, 0.20, 5.59, 
823, 3.47, 0.20, 5.60, 
824, 3.47, 0.20, 5.61, 
825, 3.47, 0.20, 5.61, 
826, 3.47, 0.20, 5.62, 
827, 3.47, 0.20, 5.63, 
828, 3.47, 0.20, 5.63, 
829, 3.47, 0.20, 5.64, 
830, 3.48, 0.20, 5.65, 
831, 3.47, 0.20, 5.65, 
832, 3.47, 0.20, 5.66, 
833, 3.47, 0.20, 5.67, 
834, 3.47, 0.20, 5.67, 
835, 3.47, 0.20, 5.68, 
836, 3.47, 0.20, 5.69, 
837, 3.47, 0.20, 5.69, 
838, 3.48, 0.20, 5.70, 
839, 3.47, 0.20, 5.71, 
840, 3.47, 0.20, 5.72, 
841, 3.47, 0.20, 5.72, 
842, 3.47, 0.20, 5.73, 
843, 3.47, 0.20, 5.74, 
844, 3.47, 0.20, 5.74, 
845, 3.48, 0.20, 5.75, 
846, 3.48, 0.20, 5.76, 
847, 3.48, 0.20, 5.76, 
848, 3.47, 0.20, 5.77, 
849, 3.48, 0.20, 5.78, 
850, 3.47, 0.20, 5.78, 
851, 3.48, 0.20, 5.79, 
852, 3.48, 0.20, 5.80, 
853, 3.48, 0.20, 5.80, 
854, 3.48, 0.20, 5.81, 
855, 3.48, 0.20, 5.82, 
856, 3.48, 0.20, 5.82, 
857, 3.48, 0.20, 5.83, 
858, 3.48, 0.20, 5.84, 
859, 3.48, 0.20, 5.84, 
860, 3.48, 0.20, 5.85, 
861, 3.48, 0.20, 5.86, 
862, 3.48, 0.20, 5.86, 
863, 3.48, 0.20, 5.87, 
864, 3.48, 0.20, 5.88, 
865, 3.48, 0.20, 5.88, 
866, 3.48, 0.20, 5.89, 
867, 3.48, 0.20, 5.90, 
868, 3.48, 0.20, 5.91, 
869, 3.48, 0.20, 5.91, 
870, 3.48, 0.20, 5.92, 
871, 3.48, 0.20, 5.93, 
872, 3.48, 0.20, 5.93, 
873, 3.48, 0.20, 5.94, 
874, 3.48, 0.20, 5.95, 
875, 3.48, 0.20, 5.95, 
876, 3.48, 0.20, 5.96, 
877, 3.48, 0.20, 5.97, 
878, 3.48, 0.20, 5.97, 
879, 3.48, 0.20, 5.98, 
880, 3.48, 0.20, 5.99, 
881, 3.48, 0.20, 5.99, 
882, 3.48, 0.20, 6.00, 
883, 3.48, 0.20, 6.01, 
884, 3.48, 0.20, 6.01, 
885, 3.48, 0.20, 6.02, 
886, 3.48, 0.20, 6.03, 
887, 3.48, 0.20, 6.03, 
888, 3.48, 0.20, 6.04, 
889, 3.48, 0.20, 6.05, 
890, 3.48, 0.20, 6.05, 
891, 3.48, 0.20, 6.06, 
892, 3.48, 0.20, 6.07, 
893, 3.48, 0.20, 6.08, 
894, 3.48, 0.20, 6.08, 
895, 3.48, 0.20, 6.09, 
896, 3.48, 0.20, 6.10, 
897, 3.48, 0.20, 6.10, 
898, 3.48, 0.20, 6.11, 
899, 3.48, 0.20, 6.12, 
900, 3.48, 0.20, 6.12, 
901, 3.48, 0.20, 6.13, 
902, 3.48, 0.20, 6.14, 
903, 3.48, 0.20, 6.14, 
904, 3.48, 0.20, 6.15, 
905, 3.48, 0.20, 6.16, 
906, 3.48, 0.20, 6.16, 
907, 3.48, 0.20, 6.17, 
908, 3.48, 0.20, 6.18, 
909, 3.48, 0.20, 6.18, 
910, 3.48, 0.20, 6.19, 
911, 3.48, 0.20, 6.20, 
912, 3.48, 0.20, 6.20, 
913, 3.49, 0.20, 6.21, 
914, 3.48, 0.20, 6.22, 
915, 3.48, 0.20, 6.22, 
916, 3.48, 0.20, 6.23, 
917, 3.49, 0.20, 6.24, 
918, 3.49, 0.20, 6.25, 
919, 3.48, 0.20, 6.25, 
920, 3.48, 0.20, 6.26, 
921, 3.49, 0.20, 6.27, 
922, 3.49, 0.20, 6.27, 
923, 3.48, 0.20, 6.28, 
924, 3.48, 0.20, 6.29, 
925, 3.48, 0.20, 6.29, 
926, 3.48, 0.20, 6.30, 
927, 3.49, 0.20, 6.31, 
928, 3.49, 0.20, 6.31, 
929, 3.49, 0.20, 6.32, 
930, 3.49, 0.20, 6.33, 
931, 3.49, 0.20, 6.33, 
932, 3.49, 0.20, 6.34, 
933, 3.49, 0.20, 6.35, 
934, 3.49, 0.20, 6.35, 
935, 3.49, 0.20, 6.36, 
936, 3.48, 0.20, 6.37, 
937, 3.49, 0.20, 6.37, 
938, 3.49, 0.20, 6.38, 
939, 3.48, 0.20, 6.39, 
940, 3.49, 0.20, 6.39, 
941, 3.49, 0.20, 6.40, 
942, 3.49, 0.20, 6.41, 
943, 3.49, 0.20, 6.42, 
944, 3.49, 0.20, 6.42, 
945, 3.49, 0.20, 6.43, 
946, 3.49, 0.20, 6.44, 
947, 3.49, 0.20, 6.44, 
948, 3.49, 0.20, 6.45, 
949, 3.49, 0.20, 6.46, 
950, 3.49, 0.20, 6.46, 
951, 3.49, 0.20, 6.47, 
952, 3.49, 0.20, 6.48, 
953, 3.49, 0.20, 6.48, 
954, 3.49, 0.20, 6.49, 
955, 3.49, 0.20, 6.50, 
956, 3.49, 0.20, 6.50, 
957, 3.49, 0.20, 6.51, 
958, 3.49, 0.20, 6.52, 
959, 3.49, 0.20, 6.52, 
960, 3.49, 0.20, 6.53, 
961, 3.49, 0.20, 6.54, 
962, 3.49, 0.20, 6.54, 
963, 3.49, 0.20, 6.55, 
964, 3.49, 0.20, 6.56, 
965, 3.49, 0.20, 6.56, 
966, 3.49, 0.20, 6.57, 
967, 3.49, 0.20, 6.58, 
968, 3.49, 0.20, 6.59, 
969, 3.49, 0.20, 6.59, 
970, 3.49, 0.20, 6.60, 
971, 3.49, 0.20, 6.61, 
972, 3.49, 0.20, 6.61, 
973, 3.49, 0.20, 6.62, 
974, 3.49, 0.20, 6.63, 
975, 3.49, 0.20, 6.63, 
976, 3.49, 0.20, 6.64, 
977, 3.49, 0.20, 6.65, 
978, 3.49, 0.20, 6.65, 
979, 3.49, 0.20, 6.66, 
980, 3.49, 0.20, 6.67, 
981, 3.49, 0.20, 6.67, 
982, 3.49, 0.20, 6.68, 
983, 3.49, 0.20, 6.69, 
984, 3.49, 0.20, 6.69, 
985, 3.49, 0.20, 6.70, 
986, 3.49, 0.20, 6.71, 
987, 3.49, 0.20, 6.71, 
988, 3.49, 0.20, 6.72, 
989, 3.49, 0.20, 6.73, 
990, 3.49, 0.20, 6.73, 
991, 3.49, 0.20, 6.74, 
992, 3.50, 0.20, 6.75, 
993, 3.49, 0.20, 6.76, 
994, 3.49, 0.20, 6.76, 
995, 3.49, 0.20, 6.77, 
996, 3.50, 0.20, 6.78, 
997, 3.50, 0.20, 6.78, 
998, 3.50, 0.20, 6.79, 
999, 3.50, 0.20, 6.80, 
1000, 3.50, 0.20, 6.80, 
1001, 3.49, 0.20, 6.81, 
1002, 3.49, 0.20, 6.82, 
1003, 3.49, 0.20, 6.82, 
1004, 3.50, 0.20, 6.83, 
1005, 3.49, 0.20, 6.84, 
1006, 3.49, 0.20, 6.84, 
1007, 3.50, 0.20, 6.85, 
1008, 3.49, 0.20, 6.86, 
1009, 3.50, 0.20, 6.86, 
1010, 3.50, 0.20, 6.87, 
1011, 3.49, 0.20, 6.88, 
1012, 3.49, 0.20, 6.88, 
1013, 3.50, 0.20, 6.89, 
1014, 3.49, 0.20, 6.90, 
1015, 3.50, 0.20, 6.90, 
1016, 3.50, 0.20, 6.91, 
1017, 3.50, 0.20, 6.92, 
1018, 3.50, 0.20, 6.93, 
1019, 3.49, 0.20, 6.93, 
1020, 3.50, 0.20, 6.94, 
1021, 3.50, 0.20, 6.95, 
1022, 3.50, 0.20, 6.95, 
1023, 3.49, 0.20, 6.96, 
1024, 3.50, 0.20, 6.97, 
1025, 3.50, 0.20, 6.97, 
1026, 3.50, 0.20, 6.98, 
1027, 3.50, 0.20, 6.99, 
1028, 3.50, 0.20, 6.99, 
1029, 3.50, 0.20, 7.00, 
1030, 3.50, 0.20, 7.01, 
1031, 3.50, 0.20, 7.01, 
1032, 3.50, 0.20, 7.02, 
1033, 3.50, 0.20, 7.03, 
1034, 3.50, 0.20, 7.03, 
1035, 3.50, 0.20, 7.04, 
1036, 3.50, 0.20, 7.05, 
1037, 3.50, 0.20, 7.05, 
1038, 3.50, 0.20, 7.06, 
1039, 3.50, 0.20, 7.07, 
1040, 3.50, 0.20, 7.07, 
1041, 3.50, 0.20, 7.08, 
1042, 3.50, 0.20, 7.09, 
1043, 3.50, 0.20, 7.10, 
1044, 3.50, 0.20, 7.10, 
1045, 3.50, 0.20, 7.11, 
1046, 3.50, 0.20, 7.12, 
1047, 3.50, 0.20, 7.12, 
1048, 3.50, 0.20, 7.13, 
1049, 3.50, 0.20, 7.14, 
1050, 3.50, 0.20, 7.14, 
1051, 3.50, 0.20, 7.15, 
1052, 3.50, 0.20, 7.16, 
1053, 3.50, 0.20, 7.16, 
1054, 3.50, 0.20, 7.17, 
1055, 3.50, 0.20, 7.18, 
1056, 3.50, 0.20, 7.18, 
1057, 3.50, 0.20, 7.19, 
1058, 3.50, 0.20, 7.20, 
1059, 3.50, 0.20, 7.20, 
1060, 3.50, 0.20, 7.21, 
1061, 3.50, 0.20, 7.22, 
1062, 3.50, 0.20, 7.22, 
1063, 3.50, 0.20, 7.23, 
1064, 3.50, 0.20, 7.24, 
1065, 3.50, 0.20, 7.24, 
1066, 3.50, 0.20, 7.25, 
1067, 3.50, 0.20, 7.26, 
1068, 3.50, 0.20, 7.27, 
1069, 3.50, 0.20, 7.27, 
1070, 3.50, 0.20, 7.28, 
1071, 3.50, 0.20, 7.29, 
1072, 3.50, 0.20, 7.29, 
1073, 3.50, 0.20, 7.30, 
1074, 3.50, 0.20, 7.31, 
1075, 3.50, 0.20, 7.31, 
1076, 3.50, 0.20, 7.32, 
1077, 3.50, 0.20, 7.33, 
1078, 3.50, 0.20, 7.33, 
1079, 3.50, 0.20, 7.34, 
1080, 3.50, 0.20, 7.35, 
1081, 3.50, 0.20, 7.35, 
1082, 3.50, 0.20, 7.36, 
1083, 3.50, 0.20, 7.37, 
1084, 3.50, 0.20, 7.37, 
1085, 3.50, 0.20, 7.38, 
1086, 3.50, 0.20, 7.39, 
1087, 3.50, 0.20, 7.39, 
1088, 3.50, 0.20, 7.40, 
1089, 3.50, 0.20, 7.41, 
1090, 3.50, 0.20, 7.42, 
1091, 3.50, 0.20, 7.42, 
1092, 3.50, 0.20, 7.43, 
1093, 3.50, 0.20, 7.44, 
1094, 3.50, 0.20, 7.44, 
1095, 3.50, 0.20, 7.45, 
1096, 3.50, 0.20, 7.46, 
1097, 3.50, 0.20, 7.46, 
1098, 3.50, 0.20, 7.47, 
1099, 3.50, 0.20, 7.48, 
1100, 3.50, 0.20, 7.48, 
1101, 3.50, 0.20, 7.49, 
1102, 3.50, 0.20, 7.50, 
1103, 3.50, 0.20, 7.50, 
1104, 3.50, 0.20, 7.51, 
1105, 3.50, 0.20, 7.52, 
1106, 3.50, 0.20, 7.52, 
1107, 3.50, 0.20, 7.53, 
1108, 3.50, 0.20, 7.54, 
1109, 3.50, 0.20, 7.54, 
1110, 3.50, 0.20, 7.55, 
1111, 3.50, 0.20, 7.56, 
1112, 3.50, 0.20, 7.56, 
1113, 3.50, 0.20, 7.57, 
1114, 3.50, 0.20, 7.58, 
1115, 3.50, 0.20, 7.58, 
1116, 3.50, 0.20, 7.59, 
1117, 3.50, 0.20, 7.60, 
1118, 3.50, 0.20, 7.61, 
1119, 3.50, 0.20, 7.61, 
1120, 3.50, 0.20, 7.62, 
1121, 3.50, 0.20, 7.63, 
1122, 3.50, 0.20, 7.63, 
1123, 3.50, 0.20, 7.64, 
1124, 3.50, 0.20, 7.65, 
1125, 3.50, 0.20, 7.65, 
1126, 3.50, 0.20, 7.66, 
1127, 3.50, 0.20, 7.67, 
1128, 3.50, 0.20, 7.67, 
1129, 3.50, 0.20, 7.68, 
1130, 3.50, 0.20, 7.69, 
1131, 3.50, 0.20, 7.69, 
1132, 3.50, 0.20, 7.70, 
1133, 3.50, 0.20, 7.71, 
1134, 3.50, 0.20, 7.71, 
1135, 3.50, 0.20, 7.72, 
1136, 3.50, 0.20, 7.73, 
1137, 3.50, 0.20, 7.73, 
1138, 3.50, 0.20, 7.74, 
1139, 3.50, 0.20, 7.75, 
1140, 3.50, 0.20, 7.76, 
1141, 3.50, 0.20, 7.76, 
1142, 3.50, 0.20, 7.77, 
1143, 3.50, 0.20, 7.78, 
1144, 3.50, 0.20, 7.78, 
1145, 3.51, 0.20, 7.79, 
1146, 3.50, 0.20, 7.80, 
1147, 3.50, 0.20, 7.80, 
1148, 3.50, 0.20, 7.81, 
1149, 3.50, 0.20, 7.82, 
1150, 3.50, 0.20, 7.82, 
1151, 3.50, 0.20, 7.83, 
1152, 3.50, 0.20, 7.84, 
1153, 3.50, 0.20, 7.84, 
1154, 3.50, 0.20, 7.85, 
1155, 3.50, 0.20, 7.86, 
1156, 3.50, 0.20, 7.86, 
1157, 3.50, 0.20, 7.87, 
1158, 3.50, 0.20, 7.88, 
1159, 3.51, 0.20, 7.88, 
1160, 3.50, 0.20, 7.89, 
1161, 3.50, 0.20, 7.90, 
1162, 3.50, 0.20, 7.90, 
1163, 3.50, 0.20, 7.91, 
1164, 3.50, 0.20, 7.92, 
1165, 3.50, 0.20, 7.93, 
1166, 3.50, 0.20, 7.93, 
1167, 3.50, 0.20, 7.94, 
1168, 3.50, 0.20, 7.95, 
1169, 3.50, 0.20, 7.95, 
1170, 3.50, 0.20, 7.96, 
1171, 3.50, 0.20, 7.97, 
1172, 3.50, 0.20, 7.97, 
1173, 3.50, 0.20, 7.98, 
1174, 3.50, 0.20, 7.99, 
1175, 3.50, 0.20, 7.99, 
1176, 3.50, 0.20, 8.00, 
1177, 3.50, 0.20, 8.01, 
1178, 3.50, 0.20, 8.01, 
1179, 3.50, 0.20, 8.02, 
1180, 3.50, 0.20, 8.03, 
1181, 3.50, 0.20, 8.03, 
1182, 3.50, 0.20, 8.04, 
1183, 3.50, 0.20, 8.05, 
1184, 3.50, 0.20, 8.05, 
1185, 3.51, 0.20, 8.06, 
1186, 3.50, 0.20, 8.07, 
1187, 3.50, 0.20, 8.07, 
1188, 3.50, 0.20, 8.08, 
1189, 3.50, 0.20, 8.09, 
1190, 3.50, 0.20, 8.10, 
1191, 3.50, 0.20, 8.10, 
1192, 3.50, 0.20, 8.11, 
1193, 3.50, 0.20, 8.12, 
1194, 3.50, 0.20, 8.12, 
1195, 3.50, 0.20, 8.13, 
1196, 3.50, 0.20, 8.14, 
1197, 3.50, 0.20, 8.14, 
1198, 3.50, 0.20, 8.15, 
1199, 3.50, 0.20, 8.16, 
1200, 3.50, 0.20, 8.16, 
1201, 3.50, 0.20, 8.17, 
1202, 3.50, 0.20, 8.18, 
1203, 3.50, 0.20, 8.18, 
1204, 3.50, 0.20, 8.19, 
1205, 3.50, 0.20, 8.20, 
1206, 3.50, 0.20, 8.20, 
1207, 3.50, 0.20, 8.21, 
1208, 3.50, 0.20, 8.22, 
1209, 3.50, 0.20, 8.22, 
1210, 3.50, 0.20, 8.23, 
1211, 3.50, 0.20, 8.24, 
1212, 3.50, 0.20, 8.24, 
1213, 3.50, 0.20, 8.25, 
1214, 3.50, 0.20, 8.26, 
1215, 3.50, 0.20, 8.27, 
1216, 3.50, 0.20, 8.27, 
1217, 3.50, 0.20, 8.28, 
1218, 3.50, 0.20, 8.29, 
1219, 3.51, 0.20, 8.29, 
1220, 3.50, 0.20, 8.30, 
1221, 3.50, 0.20, 8.31, 
1222, 3.50, 0.20, 8.31, 
1223, 3.50, 0.20, 8.32, 
1224, 3.50, 0.20, 8.33, 
1225, 3.50, 0.20, 8.33, 
1226, 3.50, 0.20, 8.34, 
1227, 3.50, 0.20, 8.35, 
1228, 3.50, 0.20, 8.35, 
1229, 3.50, 0.20, 8.36, 
1230, 3.50, 0.20, 8.37, 
1231, 3.50, 0.20, 8.37, 
1232, 3.50, 0.20, 8.38, 
1233, 3.51, 0.20, 8.39, 
1234, 3.50, 0.20, 8.39, 
1235, 3.51, 0.20, 8.40, 
1236, 3.51, 0.20, 8.41, 
1237, 3.50, 0.20, 8.41, 
1238, 3.50, 0.20, 8.42, 
1239, 3.50, 0.20, 8.43, 
1240, 3.51, 0.20, 8.44, 
1241, 3.50, 0.20, 8.44, 
1242, 3.50, 0.20, 8.45, 
1243, 3.50, 0.20, 8.46, 
1244, 3.50, 0.20, 8.46, 
1245, 3.50, 0.20, 8.47, 
1246, 3.50, 0.20, 8.48, 
1247, 3.50, 0.20, 8.48, 
1248, 3.51, 0.20, 8.49, 
1249, 3.51, 0.20, 8.50, 
1250, 3.51, 0.20, 8.50, 
1251, 3.50, 0.20, 8.51, 
1252, 3.50, 0.20, 8.52, 
1253, 3.50, 0.20, 8.52, 
1254, 3.50, 0.20, 8.53, 
1255, 3.50, 0.20, 8.54, 
1256, 3.51, 0.20, 8.54, 
1257, 3.51, 0.20, 8.55, 
1258, 3.50, 0.20, 8.56, 
1259, 3.50, 0.20, 8.56, 
1260, 3.50, 0.20, 8.57, 
1261, 3.50, 0.20, 8.58, 
1262, 3.50, 0.20, 8.58, 
1263, 3.50, 0.20, 8.59, 
1264, 3.50, 0.20, 8.60, 
1265, 3.50, 0.20, 8.61, 
1266, 3.51, 0.20, 8.61, 
1267, 3.50, 0.20, 8.62, 
1268, 3.51, 0.20, 8.63, 
1269, 3.50, 0.20, 8.63, 
1270, 3.51, 0.20, 8.64, 
1271, 3.50, 0.20, 8.65, 
1272, 3.50, 0.20, 8.65, 
1273, 3.51, 0.20, 8.66, 
1274, 3.51, 0.20, 8.67, 
1275, 3.50, 0.20, 8.67, 
1276, 3.50, 0.20, 8.68, 
1277, 3.50, 0.20, 8.69, 
1278, 3.51, 0.20, 8.69, 
1279, 3.51, 0.20, 8.70, 
1280, 3.50, 0.20, 8.71, 
1281, 3.51, 0.20, 8.71, 
1282, 3.50, 0.20, 8.72, 
1283, 3.51, 0.20, 8.73, 
1284, 3.51, 0.20, 8.73, 
1285, 3.51, 0.20, 8.74, 
1286, 3.51, 0.20, 8.75, 
1287, 3.51, 0.20, 8.75, 
1288, 3.51, 0.20, 8.76, 
1289, 3.50, 0.20, 8.77, 
1290, 3.51, 0.20, 8.78, 
1291, 3.51, 0.20, 8.78, 
1292, 3.51, 0.20, 8.79, 
1293, 3.50, 0.20, 8.80, 
1294, 3.51, 0.20, 8.80, 
1295, 3.51, 0.20, 8.81, 
1296, 3.50, 0.20, 8.82, 
1297, 3.50, 0.20, 8.82, 
1298, 3.51, 0.20, 8.83, 
1299, 3.50, 0.20, 8.84, 
1300, 3.50, 0.20, 8.84, 
1301, 3.51, 0.20, 8.85, 
1302, 3.51, 0.20, 8.86, 
1303, 3.51, 0.20, 8.86, 
1304, 3.50, 0.20, 8.87, 
1305, 3.50, 0.20, 8.88, 
1306, 3.50, 0.20, 8.88, 
1307, 3.50, 0.20, 8.89, 
1308, 3.50, 0.20, 8.90, 
1309, 3.50, 0.20, 8.90, 
1310, 3.51, 0.20, 8.91, 
1311, 3.51, 0.20, 8.92, 
1312, 3.51, 0.20, 8.92, 
1313, 3.50, 0.20, 8.93, 
1314, 3.51, 0.20, 8.94, 
1315, 3.51, 0.20, 8.95, 
1316, 3.51, 0.20, 8.95, 
1317, 3.51, 0.20, 8.96, 
1318, 3.51, 0.20, 8.97, 
1319, 3.50, 0.20, 8.97, 
1320, 3.51, 0.20, 8.98, 
1321, 3.51, 0.20, 8.99, 
1322, 3.50, 0.20, 8.99, 
1323, 3.50, 0.20, 9.00, 
1324, 3.51, 0.20, 9.01, 
1325, 3.51, 0.20, 9.01, 
1326, 3.51, 0.20, 9.02, 
1327, 3.51, 0.20, 9.03, 
1328, 3.51, 0.20, 9.03, 
1329, 3.50, 0.20, 9.04, 
1330, 3.50, 0.20, 9.05, 
1331, 3.51, 0.20, 9.05, 
1332, 3.51, 0.20, 9.06, 
1333, 3.51, 0.20, 9.07, 
1334, 3.50, 0.20, 9.07, 
1335, 3.50, 0.20, 9.08, 
1336, 3.51, 0.20, 9.09, 
1337, 3.51, 0.20, 9.09, 
1338, 3.50, 0.20, 9.10, 
1339, 3.51, 0.20, 9.11, 
1340, 3.50, 0.20, 9.12, 
1341, 3.51, 0.20, 9.12, 
1342, 3.51, 0.20, 9.13, 
1343, 3.51, 0.20, 9.14, 
1344, 3.51, 0.20, 9.14, 
1345, 3.51, 0.20, 9.15, 
1346, 3.51, 0.20, 9.16, 
1347, 3.50, 0.20, 9.16, 
1348, 3.51, 0.20, 9.17, 
1349, 3.50, 0.20, 9.18, 
1350, 3.51, 0.20, 9.18, 
1351, 3.51, 0.20, 9.19, 
1352, 3.50, 0.20, 9.20, 
1353, 3.51, 0.20, 9.20, 
1354, 3.51, 0.20, 9.21, 
1355, 3.51, 0.20, 9.22, 
1356, 3.51, 0.20, 9.22, 
1357, 3.51, 0.20, 9.23, 
1358, 3.51, 0.20, 9.24, 
1359, 3.51, 0.20, 9.24, 
1360, 3.51, 0.20, 9.25, 
1361, 3.51, 0.20, 9.26, 
1362, 3.51, 0.20, 9.26, 
1363, 3.51, 0.20, 9.27, 
1364, 3.51, 0.20, 9.28, 
1365, 3.51, 0.20, 9.29, 
1366, 3.51, 0.20, 9.29, 
1367, 3.51, 0.20, 9.30, 
1368, 3.51, 0.20, 9.31, 
1369, 3.51, 0.20, 9.31, 
1370, 3.51, 0.20, 9.32, 
1371, 3.50, 0.20, 9.33, 
1372, 3.51, 0.20, 9.33, 
1373, 3.51, 0.20, 9.34, 
1374, 3.51, 0.20, 9.35, 
1375, 3.51, 0.20, 9.35, 
1376, 3.51, 0.20, 9.36, 
1377, 3.51, 0.20, 9.37, 
1378, 3.51, 0.20, 9.37, 
1379, 3.51, 0.20, 9.38, 
1380, 3.51, 0.20, 9.39, 
1381, 3.50, 0.20, 9.39, 
1382, 3.51, 0.20, 9.40, 
1383, 3.51, 0.20, 9.41, 
1384, 3.51, 0.20, 9.41, 
1385, 3.51, 0.20, 9.42, 
1386, 3.51, 0.20, 9.43, 
1387, 3.51, 0.20, 9.43, 
1388, 3.51, 0.20, 9.44, 
1389, 3.51, 0.20, 9.45, 
1390, 3.51, 0.20, 9.46, 
1391, 3.51, 0.20, 9.46, 
1392, 3.51, 0.20, 9.47, 
1393, 3.51, 0.20, 9.48, 
1394, 3.51, 0.20, 9.48, 
1395, 3.51, 0.20, 9.49, 
1396, 3.51, 0.20, 9.50, 
1397, 3.51, 0.20, 9.50, 
1398, 3.51, 0.20, 9.51, 
1399, 3.51, 0.20, 9.52, 
1400, 3.51, 0.20, 9.52, 
1401, 3.51, 0.20, 9.53, 
1402, 3.51, 0.20, 9.54, 
1403, 3.51, 0.20, 9.54, 
1404, 3.51, 0.20, 9.55, 
1405, 3.51, 0.20, 9.56, 
1406, 3.51, 0.20, 9.56, 
1407, 3.51, 0.20, 9.57, 
1408, 3.51, 0.20, 9.58, 
1409, 3.51, 0.20, 9.58, 
1410, 3.51, 0.20, 9.59, 
1411, 3.51, 0.20, 9.60, 
1412, 3.51, 0.20, 9.60, 
1413, 3.51, 0.20, 9.61, 
1414, 3.51, 0.20, 9.62, 
1415, 3.51, 0.20, 9.63, 
1416, 3.51, 0.20, 9.63, 
1417, 3.52, 0.20, 9.64, 
1418, 3.51, 0.20, 9.65, 
1419, 3.51, 0.20, 9.65, 
1420, 3.52, 0.20, 9.66, 
1421, 3.51, 0.20, 9.67, 
1422, 3.51, 0.20, 9.67, 
1423, 3.51, 0.20, 9.68, 
1424, 3.51, 0.20, 9.69, 
1425, 3.51, 0.20, 9.69, 
1426, 3.51, 0.20, 9.70, 
1427, 3.51, 0.20, 9.71, 
1428, 3.51, 0.20, 9.71, 
1429, 3.51, 0.20, 9.72, 
1430, 3.51, 0.20, 9.73, 
1431, 3.51, 0.20, 9.73, 
1432, 3.51, 0.20, 9.74, 
1433, 3.52, 0.20, 9.75, 
1434, 3.51, 0.20, 9.75, 
1435, 3.51, 0.20, 9.76, 
1436, 3.51, 0.20, 9.77, 
1437, 3.51, 0.20, 9.77, 
1438, 3.51, 0.20, 9.78, 
1439, 3.51, 0.20, 9.79, 
1440, 3.51, 0.20, 9.80, 
