Time (s), Voltage (V), Current (A), SOC (%)
2436, 3.59, 0.40, 43.13, 
2437, 3.59, 0.40, 43.14, 
2438, 3.59, 0.40, 43.16, 
2439, 3.58, 0.40, 43.17, 
2440, 3.59, 0.40, 43.19, 
2441, 3.59, 0.40, 43.20, 
2442, 3.59, 0.40, 43.21, 
2443, 3.59, 0.40, 43.23, 
2444, 3.59, 0.40, 43.24, 
2445, 3.59, 0.40, 43.25, 
2446, 3.59, 0.40, 43.27, 
2447, 3.59, 0.40, 43.28, 
2448, 3.59, 0.40, 43.30, 
2449, 3.59, 0.40, 43.31, 
2450, 3.59, 0.40, 43.32, 
2451, 3.59, 0.40, 43.34, 
2452, 3.59, 0.40, 43.35, 
2453, 3.59, 0.40, 43.37, 
2454, 3.59, 0.40, 43.38, 
2455, 3.59, 0.40, 43.39, 
2456, 3.59, 0.40, 43.41, 
2457, 3.59, 0.40, 43.42, 
2458, 3.59, 0.40, 43.43, 
2459, 3.59, 0.40, 43.45, 
2460, 3.59, 0.40, 43.46, 
2461, 3.59, 0.40, 43.48, 
2462, 3.59, 0.40, 43.49, 
2463, 3.59, 0.40, 43.50, 
2464, 3.59, 0.40, 43.52, 
2465, 3.59, 0.40, 43.53, 
2466, 3.59, 0.40, 43.55, 
2467, 3.60, 0.40, 43.56, 
2468, 3.59, 0.40, 43.57, 
2469, 3.59, 0.40, 43.59, 
2470, 3.60, 0.40, 43.60, 
2471, 3.60, 0.40, 43.61, 
2472, 3.59, 0.40, 43.63, 
2473, 3.60, 0.40, 43.64, 
2474, 3.59, 0.40, 43.66, 
2475, 3.60, 0.40, 43.67, 
2476, 3.59, 0.40, 43.68, 
2477, 3.60, 0.40, 43.70, 
2478, 3.59, 0.40, 43.71, 
2479, 3.60, 0.40, 43.72, 
2480, 3.60, 0.40, 43.74, 
2481, 3.59, 0.40, 43.75, 
2482, 3.60, 0.40, 43.77, 
2483, 3.60, 0.39, 43.78, 
2484, 3.60, 0.40, 43.79, 
2485, 3.60, 0.40, 43.81, 
2486, 3.60, 0.40, 43.82, 
2487, 3.60, 0.40, 43.83, 
2488, 3.60, 0.40, 43.85, 
2489, 3.60, 0.40, 43.86, 
2490, 3.60, 0.40, 43.88, 
2491, 3.60, 0.39, 43.89, 
2492, 3.60, 0.39, 43.90, 
2493, 3.59, 0.39, 43.92, 
2494, 3.59, 0.39, 43.93, 
2495, 3.59, 0.39, 43.94, 
2496, 3.60, 0.39, 43.96, 
2497, 3.60, 0.39, 43.97, 
2498, 3.60, 0.39, 43.98, 
2499, 3.60, 0.39, 44.00, 
2500, 3.59, 0.39, 44.01, 
2501, 3.60, 0.39, 44.03, 
2502, 3.59, 0.39, 44.04, 
2503, 3.60, 0.39, 44.05, 
2504, 3.60, 0.39, 44.07, 
2505, 3.60, 0.39, 44.08, 
2506, 3.60, 0.39, 44.09, 
2507, 3.60, 0.39, 44.11, 
2508, 3.60, 0.39, 44.12, 
2509, 3.60, 0.39, 44.14, 
2510, 3.60, 0.39, 44.15, 
2511, 3.60, 0.39, 44.16, 
2512, 3.60, 0.39, 44.18, 
2513, 3.59, 0.39, 44.19, 
2514, 3.60, 0.39, 44.20, 
2515, 3.60, 0.39, 44.22, 
2516, 3.60, 0.39, 44.23, 
2517, 3.60, 0.39, 44.24, 
2518, 3.60, 0.39, 44.26, 
2519, 3.60, 0.39, 44.27, 
2520, 3.60, 0.39, 44.29, 
2521, 3.60, 0.39, 44.30, 
2522, 3.60, 0.39, 44.31, 
2523, 3.60, 0.39, 44.33, 
2524, 3.60, 0.39, 44.34, 
2525, 3.60, 0.39, 44.35, 
2526, 3.60, 0.39, 44.37, 
2527, 3.60, 0.39, 44.38, 
2528, 3.60, 0.39, 44.39, 
2529, 3.60, 0.39, 44.41, 
2530, 3.60, 0.39, 44.42, 
2531, 3.60, 0.39, 44.43, 
2532, 3.60, 0.39, 44.45, 
2533, 3.60, 0.39, 44.46, 
2534, 3.60, 0.39, 44.48, 
2535, 3.60, 0.39, 44.49, 
2536, 3.61, 0.39, 44.50, 
2537, 3.60, 0.39, 44.52, 
2538, 3.60, 0.39, 44.53, 
2539, 3.60, 0.39, 44.54, 
2540, 3.60, 0.39, 44.56, 
2541, 3.60, 0.39, 44.57, 
2542, 3.60, 0.39, 44.58, 
2543, 3.60, 0.39, 44.60, 
2544, 3.60, 0.39, 44.61, 
2545, 3.60, 0.39, 44.62, 
2546, 3.60, 0.39, 44.64, 
2547, 3.60, 0.39, 44.65, 
2548, 3.61, 0.39, 44.67, 
2549, 3.60, 0.39, 44.68, 
2550, 3.60, 0.39, 44.69, 
2551, 3.61, 0.39, 44.71, 
2552, 3.61, 0.39, 44.72, 
2553, 3.60, 0.39, 44.73, 
2554, 3.61, 0.39, 44.75, 
2555, 3.60, 0.39, 44.76, 
2556, 3.61, 0.39, 44.77, 
2557, 3.60, 0.39, 44.79, 
2558, 3.61, 0.39, 44.80, 
2559, 3.60, 0.39, 44.81, 
2560, 3.60, 0.39, 44.83, 
2561, 3.60, 0.39, 44.84, 
2562, 3.60, 0.39, 44.85, 
2563, 3.60, 0.39, 44.87, 
2564, 3.60, 0.39, 44.88, 
2565, 3.61, 0.39, 44.90, 
2566, 3.61, 0.39, 44.91, 
2567, 3.60, 0.39, 44.92, 
2568, 3.61, 0.39, 44.94, 
2569, 3.60, 0.39, 44.95, 
2570, 3.60, 0.39, 44.96, 
2571, 3.61, 0.39, 44.98, 
2572, 3.60, 0.39, 44.99, 
2573, 3.60, 0.39, 45.00, 
2574, 3.60, 0.39, 45.02, 
2575, 3.61, 0.39, 45.03, 
2576, 3.60, 0.39, 45.04, 
2577, 3.61, 0.39, 45.06, 
2578, 3.61, 0.39, 45.07, 
2579, 3.61, 0.39, 45.08, 
2580, 3.61, 0.39, 45.10, 
2581, 3.61, 0.39, 45.11, 
2582, 3.61, 0.39, 45.12, 
2583, 3.61, 0.39, 45.14, 
2584, 3.61, 0.39, 45.15, 
2585, 3.61, 0.39, 45.16, 
2586, 3.61, 0.39, 45.18, 
2587, 3.61, 0.39, 45.19, 
2588, 3.61, 0.38, 45.20, 
2589, 3.61, 0.39, 45.22, 
2590, 3.61, 0.39, 45.23, 
2591, 3.61, 0.39, 45.24, 
2592, 3.61, 0.39, 45.26, 
2593, 3.61, 0.39, 45.27, 
2594, 3.61, 0.39, 45.29, 
2595, 3.61, 0.39, 45.30, 
2596, 3.61, 0.38, 45.31, 
2597, 3.61, 0.39, 45.33, 
2598, 3.61, 0.38, 45.34, 
2599, 3.61, 0.39, 45.35, 
2600, 3.61, 0.39, 45.37, 
2601, 3.61, 0.38, 45.38, 
2602, 3.61, 0.38, 45.39, 
2603, 3.61, 0.38, 45.41, 
2604, 3.61, 0.38, 45.42, 
2605, 3.61, 0.38, 45.43, 
2606, 3.61, 0.38, 45.45, 
2607, 3.61, 0.38, 45.46, 
2608, 3.61, 0.38, 45.47, 
2609, 3.61, 0.38, 45.49, 
2610, 3.61, 0.38, 45.50, 
2611, 3.61, 0.38, 45.51, 
2612, 3.61, 0.38, 45.53, 
2613, 3.61, 0.38, 45.54, 
2614, 3.61, 0.38, 45.55, 
2615, 3.62, 0.38, 45.57, 
2616, 3.61, 0.38, 45.58, 
2617, 3.61, 0.38, 45.59, 
2618, 3.61, 0.38, 45.61, 
2619, 3.62, 0.38, 45.62, 
2620, 3.62, 0.38, 45.63, 
2621, 3.61, 0.38, 45.65, 
2622, 3.61, 0.38, 45.66, 
2623, 3.61, 0.38, 45.67, 
2624, 3.61, 0.38, 45.69, 
2625, 3.61, 0.38, 45.70, 
2626, 3.61, 0.38, 45.71, 
2627, 3.62, 0.38, 45.73, 
2628, 3.62, 0.38, 45.74, 
2629, 3.61, 0.38, 45.75, 
2630, 3.61, 0.38, 45.76, 
2631, 3.61, 0.38, 45.78, 
2632, 3.61, 0.38, 45.79, 
2633, 3.61, 0.38, 45.80, 
2634, 3.61, 0.38, 45.82, 
2635, 3.61, 0.38, 45.83, 
2636, 3.61, 0.38, 45.84, 
2637, 3.61, 0.38, 45.86, 
2638, 3.62, 0.38, 45.87, 
2639, 3.62, 0.38, 45.88, 
2640, 3.61, 0.38, 45.90, 
2641, 3.61, 0.38, 45.91, 
2642, 3.62, 0.38, 45.92, 
2643, 3.61, 0.38, 45.94, 
2644, 3.62, 0.38, 45.95, 
2645, 3.62, 0.38, 45.96, 
2646, 3.62, 0.38, 45.98, 
2647, 3.62, 0.38, 45.99, 
2648, 3.62, 0.38, 46.00, 
2649, 3.62, 0.38, 46.02, 
2650, 3.62, 0.38, 46.03, 
2651, 3.62, 0.38, 46.04, 
2652, 3.62, 0.38, 46.06, 
2653, 3.62, 0.38, 46.07, 
2654, 3.62, 0.38, 46.08, 
2655, 3.62, 0.38, 46.10, 
2656, 3.62, 0.38, 46.11, 
2657, 3.62, 0.38, 46.12, 
2658, 3.62, 0.38, 46.14, 
2659, 3.62, 0.38, 46.15, 
2660, 3.62, 0.38, 46.16, 
2661, 3.62, 0.38, 46.18, 
2662, 3.62, 0.38, 46.19, 
2663, 3.62, 0.38, 46.20, 
2664, 3.62, 0.38, 46.21, 
2665, 3.62, 0.38, 46.23, 
2666, 3.62, 0.38, 46.24, 
2667, 3.62, 0.38, 46.25, 
2668, 3.62, 0.38, 46.27, 
2669, 3.62, 0.38, 46.28, 
2670, 3.62, 0.38, 46.29, 
2671, 3.62, 0.38, 46.31, 
2672, 3.62, 0.38, 46.32, 
2673, 3.61, 0.38, 46.33, 
2674, 3.62, 0.38, 46.35, 
2675, 3.62, 0.38, 46.36, 
2676, 3.62, 0.38, 46.37, 
2677, 3.62, 0.38, 46.39, 
2678, 3.62, 0.38, 46.40, 
2679, 3.62, 0.38, 46.41, 
2680, 3.62, 0.38, 46.43, 
2681, 3.62, 0.38, 46.44, 
2682, 3.62, 0.38, 46.45, 
2683, 3.63, 0.38, 46.46, 
2684, 3.62, 0.38, 46.48, 
2685, 3.62, 0.38, 46.49, 
2686, 3.62, 0.38, 46.50, 
2687, 3.62, 0.38, 46.52, 
2688, 3.62, 0.38, 46.53, 
2689, 3.62, 0.38, 46.54, 
2690, 3.62, 0.38, 46.56, 
2691, 3.62, 0.38, 46.57, 
2692, 3.62, 0.38, 46.58, 
2693, 3.63, 0.38, 46.60, 
2694, 3.62, 0.38, 46.61, 
2695, 3.62, 0.38, 46.62, 
2696, 3.62, 0.38, 46.63, 
2697, 3.63, 0.38, 46.65, 
2698, 3.62, 0.38, 46.66, 
2699, 3.62, 0.38, 46.67, 
2700, 3.62, 0.38, 46.69, 
2701, 3.62, 0.38, 46.70, 
2702, 3.62, 0.38, 46.71, 
2703, 3.62, 0.38, 46.73, 
2704, 3.62, 0.38, 46.74, 
2705, 3.62, 0.38, 46.75, 
2706, 3.62, 0.38, 46.77, 
2707, 3.62, 0.37, 46.78, 
2708, 3.62, 0.37, 46.79, 
2709, 3.63, 0.37, 46.80, 
2710, 3.63, 0.37, 46.82, 
2711, 3.63, 0.37, 46.83, 
2712, 3.63, 0.37, 46.84, 
2713, 3.63, 0.37, 46.86, 
2714, 3.62, 0.38, 46.87, 
2715, 3.63, 0.38, 46.88, 
2716, 3.63, 0.37, 46.90, 
2717, 3.63, 0.38, 46.91, 
2718, 3.63, 0.37, 46.92, 
2719, 3.63, 0.37, 46.93, 
2720, 3.63, 0.37, 46.95, 
2721, 3.63, 0.37, 46.96, 
2722, 3.63, 0.37, 46.97, 
2723, 3.63, 0.37, 46.99, 
2724, 3.62, 0.37, 47.00, 
2725, 3.63, 0.37, 47.01, 
2726, 3.63, 0.37, 47.03, 
2727, 3.63, 0.37, 47.04, 
2728, 3.63, 0.37, 47.05, 
2729, 3.63, 0.37, 47.06, 
2730, 3.63, 0.37, 47.08, 
2731, 3.63, 0.37, 47.09, 
2732, 3.63, 0.37, 47.10, 
2733, 3.63, 0.37, 47.12, 
2734, 3.63, 0.37, 47.13, 
2735, 3.63, 0.37, 47.14, 
2736, 3.62, 0.37, 47.16, 
2737, 3.63, 0.37, 47.17, 
2738, 3.63, 0.37, 47.18, 
2739, 3.63, 0.37, 47.19, 
2740, 3.63, 0.37, 47.21, 
2741, 3.63, 0.37, 47.22, 
2742, 3.63, 0.37, 47.23, 
2743, 3.63, 0.37, 47.25, 
2744, 3.63, 0.37, 47.26, 
2745, 3.63, 0.37, 47.27, 
2746, 3.63, 0.37, 47.28, 
2747, 3.63, 0.37, 47.30, 
2748, 3.63, 0.37, 47.31, 
2749, 3.63, 0.37, 47.32, 
2750, 3.63, 0.37, 47.34, 
2751, 3.63, 0.37, 47.35, 
2752, 3.63, 0.37, 47.36, 
2753, 3.63, 0.37, 47.38, 
2754, 3.63, 0.37, 47.39, 
2755, 3.63, 0.37, 47.40, 
2756, 3.63, 0.37, 47.41, 
2757, 3.63, 0.37, 47.43, 
2758, 3.63, 0.37, 47.44, 
2759, 3.63, 0.37, 47.45, 
2760, 3.63, 0.37, 47.47, 
2761, 3.63, 0.37, 47.48, 
2762, 3.63, 0.37, 47.49, 
2763, 3.64, 0.37, 47.50, 
2764, 3.63, 0.37, 47.52, 
2765, 3.63, 0.37, 47.53, 
2766, 3.63, 0.37, 47.54, 
2767, 3.63, 0.37, 47.56, 
2768, 3.64, 0.37, 47.57, 
2769, 3.63, 0.37, 47.58, 
2770, 3.63, 0.37, 47.59, 
2771, 3.63, 0.37, 47.61, 
2772, 3.63, 0.37, 47.62, 
2773, 3.64, 0.37, 47.63, 
2774, 3.63, 0.37, 47.65, 
2775, 3.64, 0.37, 47.66, 
2776, 3.64, 0.37, 47.67, 
2777, 3.63, 0.37, 47.68, 
2778, 3.63, 0.37, 47.70, 
2779, 3.64, 0.37, 47.71, 
2780, 3.64, 0.37, 47.72, 
2781, 3.63, 0.37, 47.73, 
2782, 3.64, 0.37, 47.75, 
2783, 3.64, 0.37, 47.76, 
2784, 3.64, 0.37, 47.77, 
2785, 3.64, 0.37, 47.79, 
2786, 3.64, 0.37, 47.80, 
2787, 3.64, 0.37, 47.81, 
2788, 3.64, 0.37, 47.82, 
2789, 3.64, 0.37, 47.84, 
2790, 3.64, 0.37, 47.85, 
2791, 3.64, 0.37, 47.86, 
2792, 3.64, 0.37, 47.88, 
2793, 3.63, 0.37, 47.89, 
2794, 3.64, 0.37, 47.90, 
2795, 3.63, 0.37, 47.91, 
2796, 3.64, 0.37, 47.93, 
2797, 3.63, 0.37, 47.94, 
2798, 3.64, 0.37, 47.95, 
2799, 3.64, 0.37, 47.96, 
2800, 3.64, 0.37, 47.98, 
2801, 3.64, 0.37, 47.99, 
2802, 3.64, 0.37, 48.00, 
2803, 3.64, 0.37, 48.02, 
2804, 3.64, 0.37, 48.03, 
2805, 3.64, 0.37, 48.04, 
2806, 3.64, 0.37, 48.05, 
2807, 3.64, 0.37, 48.07, 
2808, 3.64, 0.37, 48.08, 
2809, 3.64, 0.37, 48.09, 
2810, 3.64, 0.37, 48.11, 
2811, 3.64, 0.37, 48.12, 
2812, 3.64, 0.37, 48.13, 
2813, 3.64, 0.37, 48.14, 
2814, 3.64, 0.37, 48.16, 
2815, 3.64, 0.37, 48.17, 
2816, 3.64, 0.36, 48.18, 
2817, 3.64, 0.36, 48.19, 
2818, 3.64, 0.37, 48.21, 
2819, 3.64, 0.36, 48.22, 
2820, 3.64, 0.36, 48.23, 
2821, 3.64, 0.36, 48.24, 
2822, 3.64, 0.36, 48.26, 
2823, 3.64, 0.36, 48.27, 
2824, 3.64, 0.36, 48.28, 
2825, 3.64, 0.36, 48.30, 
2826, 3.64, 0.36, 48.31, 
2827, 3.64, 0.36, 48.32, 
2828, 3.64, 0.36, 48.33, 
2829, 3.64, 0.36, 48.35, 
2830, 3.64, 0.36, 48.36, 
2831, 3.64, 0.36, 48.37, 
2832, 3.64, 0.36, 48.38, 
2833, 3.64, 0.36, 48.40, 
2834, 3.64, 0.36, 48.41, 
2835, 3.64, 0.36, 48.42, 
2836, 3.64, 0.36, 48.43, 
2837, 3.65, 0.36, 48.45, 
2838, 3.65, 0.36, 48.46, 
2839, 3.64, 0.36, 48.47, 
2840, 3.64, 0.36, 48.48, 
2841, 3.64, 0.36, 48.50, 
2842, 3.64, 0.36, 48.51, 
2843, 3.65, 0.36, 48.52, 
2844, 3.65, 0.36, 48.54, 
2845, 3.64, 0.36, 48.55, 
2846, 3.64, 0.36, 48.56, 
2847, 3.65, 0.36, 48.57, 
2848, 3.65, 0.36, 48.59, 
2849, 3.65, 0.36, 48.60, 
2850, 3.65, 0.36, 48.61, 
2851, 3.65, 0.36, 48.62, 
2852, 3.65, 0.36, 48.64, 
2853, 3.65, 0.36, 48.65, 
2854, 3.65, 0.36, 48.66, 
2855, 3.65, 0.36, 48.67, 
2856, 3.65, 0.36, 48.69, 
2857, 3.65, 0.36, 48.70, 
2858, 3.65, 0.36, 48.71, 
2859, 3.65, 0.36, 48.72, 
2860, 3.65, 0.36, 48.74, 
2861, 3.65, 0.36, 48.75, 
2862, 3.65, 0.36, 48.76, 
2863, 3.65, 0.36, 48.77, 
2864, 3.65, 0.36, 48.79, 
2865, 3.64, 0.36, 48.80, 
2866, 3.65, 0.36, 48.81, 
2867, 3.64, 0.36, 48.82, 
2868, 3.65, 0.36, 48.84, 
2869, 3.65, 0.36, 48.85, 
2870, 3.65, 0.36, 48.86, 
2871, 3.65, 0.36, 48.87, 
2872, 3.65, 0.36, 48.89, 
2873, 3.65, 0.36, 48.90, 
2874, 3.65, 0.36, 48.91, 
2875, 3.65, 0.36, 48.92, 
2876, 3.65, 0.36, 48.94, 
2877, 3.65, 0.36, 48.95, 
2878, 3.65, 0.36, 48.96, 
2879, 3.65, 0.36, 48.97, 
2880, 3.65, 0.36, 48.99, 
2881, 3.65, 0.36, 49.00, 
2882, 3.65, 0.36, 49.01, 
2883, 3.65, 0.36, 49.02, 
2884, 3.65, 0.36, 49.04, 
2885, 3.65, 0.36, 49.05, 
2886, 3.65, 0.36, 49.06, 
2887, 3.65, 0.36, 49.07, 
2888, 3.65, 0.36, 49.09, 
2889, 3.65, 0.36, 49.10, 
2890, 3.65, 0.36, 49.11, 
2891, 3.65, 0.36, 49.12, 
2892, 3.65, 0.36, 49.14, 
2893, 3.65, 0.36, 49.15, 
2894, 3.65, 0.36, 49.16, 
2895, 3.65, 0.36, 49.17, 
2896, 3.65, 0.36, 49.19, 
2897, 3.65, 0.36, 49.20, 
2898, 3.65, 0.36, 49.21, 
2899, 3.65, 0.36, 49.22, 
2900, 3.65, 0.36, 49.24, 
2901, 3.65, 0.36, 49.25, 
2902, 3.65, 0.36, 49.26, 
2903, 3.65, 0.36, 49.27, 
2904, 3.65, 0.36, 49.29, 
2905, 3.65, 0.36, 49.30, 
2906, 3.65, 0.36, 49.31, 
2907, 3.66, 0.36, 49.32, 
2908, 3.65, 0.36, 49.33, 
2909, 3.66, 0.36, 49.35, 
2910, 3.66, 0.36, 49.36, 
2911, 3.65, 0.36, 49.37, 
2912, 3.66, 0.36, 49.38, 
2913, 3.66, 0.36, 49.40, 
2914, 3.66, 0.36, 49.41, 
2915, 3.66, 0.36, 49.42, 
2916, 3.65, 0.36, 49.43, 
2917, 3.66, 0.36, 49.45, 
2918, 3.65, 0.36, 49.46, 
2919, 3.66, 0.36, 49.47, 
2920, 3.66, 0.36, 49.48, 
2921, 3.66, 0.36, 49.50, 
2922, 3.66, 0.35, 49.51, 
2923, 3.66, 0.35, 49.52, 
2924, 3.65, 0.36, 49.53, 
2925, 3.66, 0.36, 49.55, 
2926, 3.66, 0.35, 49.56, 
2927, 3.65, 0.35, 49.57, 
2928, 3.66, 0.35, 49.58, 
2929, 3.66, 0.36, 49.59, 
2930, 3.66, 0.35, 49.61, 
2931, 3.66, 0.35, 49.62, 
2932, 3.66, 0.35, 49.63, 
2933, 3.66, 0.35, 49.64, 
2934, 3.65, 0.35, 49.66, 
2935, 3.65, 0.35, 49.67, 
2936, 3.66, 0.35, 49.68, 
2937, 3.66, 0.35, 49.69, 
2938, 3.66, 0.35, 49.71, 
2939, 3.66, 0.35, 49.72, 
2940, 3.66, 0.35, 49.73, 
2941, 3.66, 0.35, 49.74, 
2942, 3.65, 0.35, 49.75, 
2943, 3.66, 0.35, 49.77, 
2944, 3.66, 0.35, 49.78, 
2945, 3.66, 0.35, 49.79, 
2946, 3.66, 0.35, 49.80, 
2947, 3.66, 0.35, 49.82, 
2948, 3.66, 0.35, 49.83, 
2949, 3.66, 0.35, 49.84, 
2950, 3.66, 0.35, 49.85, 
2951, 3.66, 0.35, 49.86, 
2952, 3.66, 0.35, 49.88, 
2953, 3.66, 0.35, 49.89, 
2954, 3.66, 0.35, 49.90, 
2955, 3.66, 0.35, 49.91, 
2956, 3.66, 0.35, 49.93, 
2957, 3.66, 0.35, 49.94, 
2958, 3.66, 0.35, 49.95, 
2959, 3.66, 0.35, 49.96, 
2960, 3.66, 0.35, 49.97, 
2961, 3.66, 0.35, 49.99, 
2962, 3.66, 0.35, 50.00, 
2963, 3.67, 0.35, 50.01, 
2964, 3.66, 0.35, 50.02, 
2965, 3.66, 0.35, 50.04, 
2966, 3.66, 0.35, 50.05, 
2967, 3.66, 0.35, 50.06, 
2968, 3.66, 0.35, 50.07, 
2969, 3.66, 0.35, 50.08, 
2970, 3.67, 0.35, 50.10, 
2971, 3.66, 0.35, 50.11, 
2972, 3.67, 0.35, 50.12, 
2973, 3.66, 0.35, 50.13, 
2974, 3.66, 0.35, 50.15, 
2975, 3.67, 0.35, 50.16, 
2976, 3.66, 0.35, 50.17, 
2977, 3.67, 0.35, 50.18, 
2978, 3.66, 0.35, 50.19, 
2979, 3.67, 0.35, 50.21, 
2980, 3.67, 0.35, 50.22, 
2981, 3.67, 0.35, 50.23, 
2982, 3.67, 0.35, 50.24, 
2983, 3.67, 0.35, 50.25, 
2984, 3.66, 0.35, 50.27, 
2985, 3.66, 0.35, 50.28, 
2986, 3.67, 0.35, 50.29, 
2987, 3.66, 0.35, 50.30, 
2988, 3.66, 0.35, 50.32, 
2989, 3.67, 0.35, 50.33, 
2990, 3.67, 0.35, 50.34, 
2991, 3.67, 0.35, 50.35, 
2992, 3.67, 0.35, 50.36, 
2993, 3.67, 0.35, 50.38, 
2994, 3.66, 0.35, 50.39, 
2995, 3.66, 0.35, 50.40, 
2996, 3.67, 0.35, 50.41, 
2997, 3.66, 0.35, 50.42, 
2998, 3.66, 0.35, 50.44, 
2999, 3.67, 0.35, 50.45, 
3000, 3.66, 0.35, 50.46, 
3001, 3.66, 0.35, 50.47, 
3002, 3.67, 0.35, 50.48, 
3003, 3.67, 0.35, 50.50, 
3004, 3.67, 0.35, 50.51, 
3005, 3.67, 0.35, 50.52, 
3006, 3.67, 0.35, 50.53, 
3007, 3.67, 0.35, 50.55, 
3008, 3.67, 0.35, 50.56, 
3009, 3.67, 0.35, 50.57, 
3010, 3.67, 0.35, 50.58, 
3011, 3.67, 0.35, 50.59, 
3012, 3.67, 0.35, 50.61, 
3013, 3.67, 0.35, 50.62, 
3014, 3.67, 0.35, 50.63, 
3015, 3.67, 0.35, 50.64, 
3016, 3.66, 0.35, 50.65, 
3017, 3.66, 0.35, 50.67, 
3018, 3.67, 0.35, 50.68, 
3019, 3.67, 0.35, 50.69, 
3020, 3.67, 0.35, 50.70, 
3021, 3.67, 0.35, 50.71, 
3022, 3.67, 0.35, 50.73, 
3023, 3.67, 0.35, 50.74, 
3024, 3.67, 0.35, 50.75, 
3025, 3.67, 0.35, 50.76, 
3026, 3.67, 0.35, 50.77, 
3027, 3.67, 0.35, 50.79, 
3028, 3.67, 0.35, 50.80, 
3029, 3.67, 0.35, 50.81, 
3030, 3.67, 0.35, 50.82, 
3031, 3.67, 0.35, 50.83, 
3032, 3.68, 0.35, 50.85, 
3033, 3.67, 0.35, 50.86, 
3034, 3.67, 0.34, 50.87, 
3035, 3.67, 0.34, 50.88, 
3036, 3.67, 0.34, 50.89, 
3037, 3.67, 0.35, 50.91, 
3038, 3.67, 0.34, 50.92, 
3039, 3.67, 0.34, 50.93, 
3040, 3.68, 0.34, 50.94, 
3041, 3.68, 0.34, 50.95, 
3042, 3.67, 0.34, 50.97, 
3043, 3.67, 0.34, 50.98, 
3044, 3.67, 0.34, 50.99, 
3045, 3.67, 0.34, 51.00, 
3046, 3.67, 0.34, 51.01, 
3047, 3.67, 0.34, 51.03, 
3048, 3.68, 0.34, 51.04, 
3049, 3.67, 0.34, 51.05, 
3050, 3.67, 0.34, 51.06, 
3051, 3.67, 0.34, 51.07, 
3052, 3.68, 0.34, 51.09, 
3053, 3.67, 0.34, 51.10, 
3054, 3.67, 0.34, 51.11, 
3055, 3.67, 0.34, 51.12, 
3056, 3.67, 0.34, 51.13, 
3057, 3.68, 0.34, 51.15, 
3058, 3.67, 0.34, 51.16, 
3059, 3.67, 0.34, 51.17, 
3060, 3.68, 0.34, 51.18, 
3061, 3.67, 0.34, 51.19, 
3062, 3.67, 0.34, 51.20, 
3063, 3.68, 0.34, 51.22, 
3064, 3.68, 0.34, 51.23, 
3065, 3.67, 0.34, 51.24, 
3066, 3.68, 0.34, 51.25, 
3067, 3.68, 0.34, 51.26, 
3068, 3.67, 0.34, 51.28, 
3069, 3.68, 0.34, 51.29, 
3070, 3.68, 0.34, 51.30, 
3071, 3.68, 0.34, 51.31, 
3072, 3.68, 0.34, 51.32, 
3073, 3.68, 0.34, 51.34, 
3074, 3.68, 0.34, 51.35, 
3075, 3.68, 0.34, 51.36, 
3076, 3.67, 0.34, 51.37, 
3077, 3.68, 0.34, 51.38, 
3078, 3.68, 0.34, 51.39, 
3079, 3.68, 0.34, 51.41, 
3080, 3.68, 0.34, 51.42, 
3081, 3.68, 0.34, 51.43, 
3082, 3.68, 0.34, 51.44, 
3083, 3.68, 0.34, 51.45, 
3084, 3.68, 0.34, 51.47, 
3085, 3.68, 0.34, 51.48, 
3086, 3.68, 0.34, 51.49, 
3087, 3.68, 0.34, 51.50, 
3088, 3.68, 0.34, 51.51, 
3089, 3.68, 0.34, 51.52, 
3090, 3.68, 0.34, 51.54, 
3091, 3.68, 0.34, 51.55, 
3092, 3.68, 0.34, 51.56, 
3093, 3.68, 0.34, 51.57, 
3094, 3.68, 0.34, 51.58, 
3095, 3.68, 0.34, 51.60, 
3096, 3.68, 0.34, 51.61, 
3097, 3.68, 0.34, 51.62, 
3098, 3.68, 0.34, 51.63, 
3099, 3.68, 0.34, 51.64, 
3100, 3.68, 0.34, 51.65, 
3101, 3.68, 0.34, 51.67, 
3102, 3.68, 0.34, 51.68, 
3103, 3.69, 0.34, 51.69, 
3104, 3.68, 0.34, 51.70, 
3105, 3.68, 0.34, 51.71, 
3106, 3.68, 0.34, 51.72, 
3107, 3.68, 0.34, 51.74, 
3108, 3.68, 0.34, 51.75, 
3109, 3.68, 0.34, 51.76, 
3110, 3.68, 0.34, 51.77, 
3111, 3.68, 0.34, 51.78, 
3112, 3.69, 0.34, 51.80, 
3113, 3.68, 0.34, 51.81, 
3114, 3.68, 0.34, 51.82, 
3115, 3.68, 0.34, 51.83, 
3116, 3.68, 0.34, 51.84, 
3117, 3.68, 0.34, 51.85, 
3118, 3.69, 0.34, 51.87, 
3119, 3.68, 0.34, 51.88, 
3120, 3.68, 0.34, 51.89, 
3121, 3.68, 0.34, 51.90, 
3122, 3.68, 0.34, 51.91, 
3123, 3.68, 0.34, 51.92, 
3124, 3.68, 0.34, 51.94, 
3125, 3.68, 0.34, 51.95, 
3126, 3.68, 0.34, 51.96, 
3127, 3.68, 0.34, 51.97, 
3128, 3.69, 0.34, 51.98, 
3129, 3.69, 0.34, 51.99, 
3130, 3.68, 0.34, 52.01, 
3131, 3.68, 0.34, 52.02, 
3132, 3.69, 0.34, 52.03, 
3133, 3.68, 0.34, 52.04, 
